gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,target,average score,score variance,strongest subject,weakest subject,parent_education_level,is_test_prepared,is_lunch_free,study_hours_per_week,attendance_rate,internet_access,school_support,past_failures,risk_factor,final_prediction_score
male,group C,high school,free/reduced,none,61,60,55,58.66666666666666,Fail,58.666666666666664,10.333333333333332,math score,writing score,2,0,1,7.564589349134149,82.03615499608068,1,1,0,1.3592769000783864,0.6349711401558444
male,group D,bachelor's degree,standard,none,80,73,72,75.0,Pass,75.0,19.0,math score,writing score,5,0,0,9.653742454018232,83.56997339349157,1,1,0,0.0,0.825
female,group A,associate's degree,free/reduced,none,37,57,56,50.0,Fail,50.0,127.0,reading score,math score,4,0,1,8.125645083738085,83.1331376139703,1,0,3,3.837337247720594,0.4363060401092307
female,group C,high school,standard,none,81,84,82,82.33333333333333,Pass,82.33333333333333,2.3333333333333335,reading score,math score,2,0,0,5.113566831756647,81.80062567234599,1,0,0,1.8639874865530803,0.7725314411684013
female,group C,associate's degree,standard,completed,59,73,72,68.0,Pass,68.0,61.0,reading score,math score,4,1,0,20.934078220156554,95.24746449604152,0,0,0,0.0,0.776
male,group B,some college,free/reduced,none,55,55,47,52.333333333333336,Fail,52.333333333333336,21.333333333333336,math score,writing score,3,0,1,2.5794102210198355,81.54158640773858,0,0,1,2.3691682718452283,0.5343988910429379
male,group D,associate's degree,standard,none,72,79,74,75.0,Pass,75.0,13.0,reading score,math score,4,0,0,8.180130506399772,84.5975152809465,0,0,0,0.8080496943810701,0.7800012605529036
male,group D,high school,standard,none,69,75,71,71.66666666666667,Pass,71.66666666666667,9.333333333333332,reading score,math score,2,0,0,6.216519564699211,82.33775306208138,1,0,1,2.8532449387583725,0.642774922172812
male,group C,some college,standard,none,69,64,68,67.0,Pass,67.0,7.0,math score,reading score,3,0,0,6.100627171290261,83.8959673410699,0,0,1,2.322080653178602,0.6396877769843569
female,group C,bachelor's degree,free/reduced,none,50,60,59,56.333333333333336,Fail,56.333333333333336,30.333333333333336,reading score,math score,5,0,1,10.36027735930842,87.16376469530157,1,0,2,2.256724706093969,0.5686606578042248
male,group B,some college,standard,completed,87,84,86,85.66666666666667,Pass,85.66666666666667,2.3333333333333335,math score,reading score,3,1,0,14.983775724168146,91.56041354684787,1,0,0,0.16879172906304263,0.8902669786403622
male,group D,some high school,standard,completed,71,69,68,69.33333333333333,Pass,69.33333333333333,2.3333333333333335,math score,writing score,1,1,0,12.057393059594062,90.65378370551322,1,0,1,2.1869243258897355,0.6635477072567022
male,group E,some college,standard,none,68,72,65,68.33333333333333,Pass,68.33333333333333,12.333333333333332,reading score,writing score,3,0,0,9.089832704511217,84.15851388216798,1,0,0,1.3168297223566405,0.7050016088310352
male,group C,master's degree,free/reduced,completed,79,77,75,77.0,Pass,77.0,4.0,math score,writing score,6,1,1,16.620220875544902,95.75111137312209,1,1,1,0.0,0.839
female,group C,some high school,standard,completed,77,90,85,84.0,Pass,84.0,43.0,reading score,math score,1,1,0,14.541129433220757,91.06459063893347,1,1,0,0.6787081872213307,0.850204041298751
male,group C,associate's degree,free/reduced,none,58,55,53,55.333333333333336,Fail,55.333333333333336,6.333333333333333,math score,writing score,4,0,1,8.948457633441569,84.65210881489259,0,0,0,0.8069578237021483,0.642395398072579
female,group E,associate's degree,standard,none,84,95,92,90.33333333333331,Pass,90.33333333333333,32.333333333333336,reading score,math score,4,0,0,10.295657614166291,84.71626641798255,1,0,0,0.8056746716403489,0.8874668543526832
male,group D,some college,standard,none,55,58,52,55.0,Fail,55.0,9.0,reading score,writing score,3,0,0,6.488852212086589,84.29522120994952,1,1,0,0.8140955758010096,0.6396645769991127
male,group E,bachelor's degree,free/reduced,completed,70,68,72,70.0,Pass,70.0,4.0,writing score,reading score,5,1,1,21.49357654650951,97.48474708705835,1,1,1,0.0,0.7899999999999999
female,group D,some college,free/reduced,completed,52,59,65,58.66666666666666,Fail,58.666666666666664,42.333333333333336,writing score,math score,3,1,1,16.071086491683015,93.66047238279282,1,0,1,1.1267905523441437,0.6479178594720534
male,group B,some college,standard,completed,69,77,77,74.33333333333333,Pass,74.33333333333333,21.333333333333332,reading score,math score,3,1,0,20.49570266309432,92.36166362761546,1,0,1,1.152766727447691,0.7561379627114398
female,group C,high school,free/reduced,none,53,72,64,63.0,Pass,63.0,91.0,reading score,math score,2,0,1,7.269494113593204,82.75950480458869,1,0,0,1.8448099039082262,0.6382660706728264
female,group D,some high school,standard,none,48,58,54,53.333333333333336,Fail,53.333333333333336,25.333333333333336,reading score,math score,1,0,0,3.0667479858759537,80.54922091454077,1,0,1,3.3890155817091845,0.48460554814397006
male,group D,some high school,standard,completed,78,81,86,81.66666666666667,Pass,81.66666666666667,16.333333333333332,writing score,math score,1,1,0,19.553241326750985,90.7310808528745,1,0,0,1.18537838294251,0.8056552154265213
female,group B,high school,standard,none,62,62,63,62.333333333333336,Pass,62.333333333333336,0.33333333333333337,writing score,math score,2,0,0,2.7664564589375003,82.79477143492743,0,0,2,3.8441045713014512,0.522262514156945
male,group D,some college,standard,none,60,63,59,60.66666666666666,Pass,60.666666666666664,4.333333333333333,reading score,writing score,3,0,0,6.384071505843059,82.26857454331807,1,0,2,3.3546285091336387,0.5378538316714998
female,group B,high school,standard,none,74,72,72,72.66666666666667,Pass,72.66666666666667,1.3333333333333335,math score,reading score,2,0,0,4.977097417296264,81.4413021192435,1,0,0,1.87117395761513,0.7044645736958759
female,group C,high school,standard,completed,58,75,77,70.0,Pass,70.0,109.0,writing score,math score,2,1,0,17.06735317180018,91.2762505862805,1,0,1,1.6744749882743901,0.6967516958028761
male,group B,high school,standard,completed,76,62,60,66.0,Pass,66.0,76.0,math score,writing score,2,1,0,18.820456370979816,92.71822351529383,1,0,0,0.6456355296941234,0.7260457942370153
female,group D,some high school,standard,none,68,71,75,71.33333333333333,Pass,71.33333333333333,12.333333333333332,writing score,math score,1,0,0,3.045172759504671,81.00005825919109,1,0,0,2.379998834816178,0.6667957577398946
male,group A,some college,free/reduced,none,58,60,57,58.333333333333336,Fail,58.333333333333336,2.333333333333333,reading score,writing score,3,0,1,7.1307614806326045,83.52467960916246,0,0,0,1.329506407816751,0.6342956685033069
male,group B,high school,standard,none,52,48,49,49.66666666666666,Fail,49.666666666666664,4.333333333333333,math score,reading score,2,0,0,4.837743015492113,81.47813276815006,1,0,0,1.8704373446369988,0.543505594261451
male,group D,bachelor's degree,standard,none,75,73,74,74.0,Pass,74.0,1.0,math score,reading score,5,0,0,12.991049254536644,86.29020210505608,1,1,1,0.7741959578988784,0.7748865102818077
female,group B,some high school,free/reduced,completed,52,67,72,63.66666666666666,Pass,63.666666666666664,108.33333333333333,writing score,math score,1,1,1,14.276716634128034,91.2600055449621,1,0,0,1.174799889100758,0.6802443114826645
female,group C,bachelor's degree,free/reduced,none,62,78,79,73.0,Pass,73.0,91.0,writing score,math score,5,0,1,8.43790033922936,84.0629901245415,0,1,0,0.0,0.8109999999999999
male,group B,some college,standard,none,66,65,60,63.66666666666666,Pass,63.666666666666664,10.333333333333332,math score,writing score,3,0,0,4.895140374310823,82.73204789903085,1,1,0,0.8453590420193831,0.6985902411255194
female,group B,some high school,free/reduced,none,49,58,55,54.0,Fail,54.0,21.0,reading score,math score,1,0,1,2.5551132510199763,80.7096902774302,1,0,1,3.385806194451396,0.4894509394385926
female,group B,high school,standard,none,66,72,70,69.33333333333333,Pass,69.33333333333333,9.333333333333332,reading score,math score,2,0,0,4.132051156599335,82.9531220466458,1,0,2,3.840937559067084,0.5714388790010269
female,group C,some college,free/reduced,none,35,44,43,40.66666666666666,Fail,40.666666666666664,24.333333333333336,reading score,math score,3,0,1,6.202947358556603,83.43680773117524,1,0,1,2.3312638453764953,0.45484304927035724
female,group A,some college,standard,completed,72,79,82,77.66666666666667,Pass,77.66666666666667,26.333333333333332,writing score,math score,3,1,0,15.64541560516389,94.30363164214654,0,1,1,0.6139273671570691,0.8094782277299957
male,group E,associate's degree,standard,completed,94,85,82,87.0,Pass,87.0,39.0,math score,writing score,4,1,0,18.335943753439707,93.21354217451653,1,1,0,0.0,0.909
female,group D,associate's degree,free/reduced,none,46,56,57,53.0,Fail,53.0,37.0,writing score,math score,4,0,1,6.061882146788855,85.12756365198756,1,1,0,0.2974487269602488,0.65443565023732
female,group B,master's degree,standard,none,77,90,84,83.66666666666667,Pass,83.66666666666667,42.333333333333336,reading score,math score,6,0,0,10.100918055265648,87.59515186330846,1,0,0,0.0,0.8856666666666666
female,group B,high school,free/reduced,completed,76,85,82,81.0,Pass,81.0,21.0,reading score,math score,2,1,1,13.05247447259178,92.38331130373308,1,0,0,0.6523337739253384,0.8306727818480379
female,group C,associate's degree,standard,completed,52,59,62,57.66666666666666,Fail,57.666666666666664,26.333333333333336,writing score,math score,4,1,0,19.69923900570375,95.8625559010672,0,0,1,0.582748881978656,0.6712144978389438
male,group C,bachelor's degree,standard,completed,91,81,79,83.66666666666667,Pass,83.66666666666667,41.33333333333333,math score,writing score,5,1,0,20.33847735700341,94.46777668053157,1,0,0,0.0,0.8856666666666666
female,group B,some high school,standard,completed,32,51,44,42.333333333333336,Fail,42.333333333333336,92.33333333333334,reading score,math score,1,1,0,14.580864383560268,90.63071732358976,1,0,1,2.187385653528205,0.47452201680431105
female,group E,some high school,free/reduced,none,72,79,77,76.0,Pass,76.0,13.0,reading score,math score,1,0,1,2.575399395277611,81.17170885924406,1,0,0,2.3765658228151185,0.6996536022680575
female,group B,some college,standard,none,19,38,32,29.666666666666668,Fail,29.666666666666668,94.33333333333333,reading score,math score,3,0,0,4.07564872736423,83.68792940143162,1,1,0,0.8262414119713677,0.4616548653180149
male,group C,associate's degree,free/reduced,none,68,65,61,64.66666666666667,Pass,64.66666666666667,12.333333333333332,math score,writing score,4,0,1,8.182228193364173,84.30024229383525,1,0,0,0.8139951541232949,0.707336835956627
female,group C,master's degree,free/reduced,none,52,65,61,59.333333333333336,Fail,59.333333333333336,44.333333333333336,reading score,math score,6,0,1,15.202777958183404,84.24090735880037,1,0,1,0.8151818528239927,0.6699374176460872
female,group B,high school,standard,none,48,62,60,56.66666666666666,Fail,56.666666666666664,57.333333333333336,reading score,math score,2,0,0,3.71985699618982,82.00891188333871,0,0,1,2.859821762333226,0.537408671467574
female,group D,some college,free/reduced,none,60,66,70,65.33333333333333,Pass,65.33333333333333,25.333333333333332,writing score,math score,3,0,1,6.1151160656128045,82.43656920970739,1,1,2,2.8512686158058522,0.598551646478535
male,group D,high school,free/reduced,none,66,74,69,69.66666666666667,Pass,69.66666666666667,16.333333333333332,reading score,math score,2,0,1,4.426869382289926,81.85493305633338,1,1,0,1.3629013388733324,0.7117693021029254
male,group E,some high school,standard,completed,89,84,77,83.33333333333333,Pass,83.33333333333333,36.33333333333333,math score,writing score,1,1,0,10.355474577737304,91.14521857584467,1,0,3,4.177095628483107,0.6507188801149721
female,group B,high school,standard,none,42,52,51,48.333333333333336,Fail,48.333333333333336,30.333333333333336,reading score,math score,2,0,0,5.181757457862913,82.49042948538167,1,0,0,1.8501914102923667,0.5352997182253263
female,group E,associate's degree,free/reduced,completed,57,68,73,66.0,Pass,66.0,67.0,writing score,math score,4,1,1,17.753938408997357,92.92889876360537,1,0,0,0.0,0.762
male,group D,high school,standard,none,70,70,70,70.0,Pass,70.0,0.0,math score,math score,2,0,0,5.254073877574582,81.81065072129391,1,1,3,4.363786985574122,0.5469890627619299
female,group E,associate's degree,free/reduced,none,70,84,81,78.33333333333333,Pass,78.33333333333333,54.33333333333334,reading score,math score,4,0,1,4.622081794458911,83.07664628396651,1,0,0,0.8384670743206698,0.8016407082699399
male,group E,some college,standard,none,69,60,54,61.0,Pass,61.0,57.0,math score,writing score,3,0,0,7.7543810354454346,82.0958948415856,1,0,1,2.3580821031682877,0.5956829252047341
female,group C,associate's degree,standard,none,52,55,57,54.66666666666666,Fail,54.666666666666664,6.333333333333333,writing score,math score,4,0,0,8.343730636535627,85.13354887998335,1,0,0,0.797329022400333,0.6382649409038939
male,group C,some high school,standard,completed,67,73,68,69.33333333333333,Pass,69.33333333333333,10.333333333333332,reading score,math score,1,1,0,16.510997471151004,91.40925269443699,0,0,0,1.1718149461112604,0.7200772039059682
male,group C,some high school,standard,completed,76,80,73,76.33333333333333,Pass,76.33333333333333,12.333333333333332,reading score,writing score,1,1,0,15.13061380063844,90.87023218568457,1,1,2,2.6825953562863085,0.6849447371629218
female,group E,associate's degree,standard,none,87,94,95,92.0,Pass,92.0,19.0,writing score,math score,4,0,0,6.932986490746982,85.00511569749507,0,0,0,0.7998976860500986,0.8994552302795267
female,group B,some college,standard,none,82,85,87,84.66666666666667,Pass,84.66666666666667,6.333333333333334,writing score,math score,3,0,0,3.2253738142387487,84.19098586809324,1,0,1,2.3161802826381352,0.7636830239827013
female,group C,some college,standard,none,73,76,78,75.66666666666667,Pass,75.66666666666667,6.333333333333334,writing score,math score,3,0,0,3.6998262385270095,84.03837263159069,1,0,0,1.3192325473681863,0.7562011334427228
male,group A,some college,free/reduced,none,75,81,74,76.66666666666667,Pass,76.66666666666667,14.333333333333332,reading score,writing score,3,0,1,2.3475497520253135,82.04844016561768,1,0,1,2.3590311966876465,0.7052967386715474
female,group D,some college,free/reduced,none,64,74,75,71.0,Pass,71.0,37.0,writing score,math score,3,0,1,6.820090227220464,84.36887564454008,1,1,0,0.8126224871091985,0.7517466104862685
female,group E,high school,free/reduced,none,41,45,40,42.0,Fail,42.0,7.0,reading score,writing score,2,0,1,4.675668966229175,81.75335288085893,1,0,0,1.8649329423828216,0.4901454572111806
male,group C,high school,standard,none,90,75,69,78.0,Pass,78.0,117.0,math score,writing score,2,0,0,4.3341995735280285,81.67848132234768,0,1,0,1.3664303735530465,0.769906110255745
male,group B,bachelor's degree,standard,none,59,54,51,54.66666666666666,Fail,54.666666666666664,16.333333333333336,math score,writing score,5,0,0,11.188055510594754,82.8121566363889,1,1,0,0.0,0.6826666666666665
male,group A,some high school,standard,none,51,31,36,39.333333333333336,Fail,39.333333333333336,108.33333333333333,math score,reading score,1,0,0,3.1417035583630337,80.98617365410489,1,0,2,4.3802765269179025,0.3314041251279075
male,group A,high school,free/reduced,none,45,47,49,47.0,Fail,47.0,4.0,writing score,math score,2,0,1,4.511235170581146,81.21802723128185,1,0,0,1.875639455374363,0.52454923201384
female,group C,master's degree,standard,completed,54,64,67,61.66666666666666,Pass,61.666666666666664,46.333333333333336,writing score,math score,6,1,0,30.469469005327067,94.49123892556456,1,0,0,0.0,0.7316666666666667
male,group E,some high school,standard,completed,87,84,76,82.33333333333333,Pass,82.33333333333333,32.33333333333333,math score,writing score,1,1,0,14.020286444838003,90.81694262176728,1,1,0,0.6836611475646543,0.8382615537592706
female,group C,high school,standard,none,72,80,83,78.33333333333333,Pass,78.33333333333333,32.33333333333333,writing score,math score,2,0,0,6.56402639557337,82.61765264698337,1,0,0,1.8476469470603325,0.7454414145081257
male,group B,some high school,standard,completed,94,86,87,89.0,Pass,89.0,19.0,math score,reading score,1,1,0,10.897434903336679,91.3754886503959,1,0,1,2.172490226992082,0.8020181812386439
female,group A,bachelor's degree,standard,none,45,59,64,56.0,Fail,56.0,97.0,writing score,math score,5,0,0,4.602528224012124,84.01233158730734,1,0,3,3.319753368253853,0.5071292947878687
male,group D,bachelor's degree,free/reduced,completed,61,70,76,69.0,Pass,69.0,57.0,writing score,math score,5,1,1,19.850111440458345,96.79349060622287,0,1,0,0.0,0.7829999999999999
female,group B,high school,free/reduced,none,60,72,68,66.66666666666667,Pass,66.66666666666667,37.333333333333336,reading score,math score,2,0,1,5.182667059388557,82.71446187473958,0,0,2,3.8457107625052083,0.5525064017792253
female,group C,some high school,standard,none,77,91,88,85.33333333333333,Pass,85.33333333333333,54.33333333333334,reading score,math score,1,0,0,1.078737657078798,81.26465095038488,1,0,0,2.3747069809923023,0.7650904509414002
female,group A,some high school,standard,completed,85,90,92,89.0,Pass,89.0,13.0,writing score,math score,1,1,0,12.120911222102347,90.64669511401519,1,0,0,1.1870660977196963,0.8568945631571773
female,group D,bachelor's degree,free/reduced,none,78,90,93,87.0,Pass,87.0,63.0,writing score,math score,5,0,1,10.537287678581244,85.95161423450365,1,0,1,1.280967715309927,0.8376653619669705
male,group E,some college,free/reduced,completed,49,52,51,50.66666666666666,Fail,50.666666666666664,2.333333333333333,reading score,math score,3,1,1,20.71161509105228,94.33507219374171,0,1,0,0.0,0.6546666666666665
female,group B,high school,free/reduced,none,71,87,82,80.0,Pass,80.0,67.0,reading score,math score,2,0,1,2.944807572372965,82.36508095753432,1,0,1,2.8526983808493136,0.7011386922690245
female,group C,some high school,free/reduced,none,48,58,52,52.66666666666666,Fail,52.666666666666664,25.333333333333336,reading score,math score,1,0,1,3.531922885405894,80.83161684910783,1,1,2,3.883367663017843,0.4524093611314329
male,group C,high school,standard,none,62,67,58,62.333333333333336,Pass,62.333333333333336,20.333333333333336,reading score,writing score,2,0,0,7.146046165824901,82.00115863486167,1,0,0,1.8599768273027666,0.6327547870985725
female,group C,associate's degree,free/reduced,completed,56,68,70,64.66666666666667,Pass,64.66666666666667,57.33333333333334,writing score,math score,4,1,1,20.225237852110453,94.58290017340421,1,0,2,1.608341996531916,0.6631011820844379
female,group C,some high school,standard,none,65,69,76,70.0,Pass,70.0,31.0,writing score,math score,1,0,0,4.143462180507103,81.0105704087285,0,0,1,3.37978859182543,0.6017860482005226
female,group D,some high school,free/reduced,completed,69,86,81,78.66666666666667,Pass,78.66666666666667,76.33333333333334,reading score,math score,1,1,1,13.561781576724242,90.61995294173097,1,0,0,1.1876009411653805,0.7845314454169879
male,group B,some high school,standard,none,68,54,53,58.333333333333336,Fail,58.333333333333336,70.33333333333334,math score,writing score,1,0,0,3.142917791104372,80.81206404465202,1,0,1,3.3837587191069596,0.5198982927513769
female,group A,some college,free/reduced,none,61,60,57,59.333333333333336,Fail,59.333333333333336,4.333333333333333,math score,writing score,3,0,1,5.858450048058117,83.9071880916609,0,0,0,1.321856238166782,0.6417216917951896
female,group C,bachelor's degree,free/reduced,completed,74,86,89,83.0,Pass,83.0,63.0,writing score,math score,5,1,1,17.321270447060805,96.80709023047758,0,0,3,2.0638581953904485,0.76606769096514
male,group A,bachelor's degree,standard,none,64,60,58,60.66666666666666,Pass,60.666666666666664,9.333333333333332,math score,writing score,5,0,0,13.44573035329131,83.18650016357785,0,0,1,1.336269996728443,0.6502523505275921
female,group B,high school,standard,completed,77,82,89,82.66666666666667,Pass,82.66666666666667,36.33333333333333,writing score,math score,2,1,0,13.477535953164264,92.90477350479745,0,0,0,0.6419045299040511,0.8429202331342738
male,group B,some college,standard,none,58,50,45,51.0,Fail,51.0,43.0,math score,writing score,3,0,0,5.337959958664325,82.48646785354583,1,1,0,0.8502706429290834,0.6096500568136627
female,group C,high school,standard,completed,60,64,74,66.0,Pass,66.0,52.0,writing score,math score,2,1,0,15.530094794004263,92.32462747746143,1,0,1,1.6535074504507712,0.6699193378154071
male,group E,high school,standard,none,73,64,57,64.66666666666667,Pass,64.66666666666667,64.33333333333334,math score,writing score,2,0,0,5.760410382252345,82.50365029191336,0,0,0,1.849926994161733,0.6496477763864156
female,group A,high school,standard,completed,75,82,79,78.66666666666667,Pass,78.66666666666667,12.333333333333332,reading score,math score,2,1,0,14.737810539661005,92.62389246927577,0,0,0,0.6475221506144846,0.8146073985989486
male,group B,associate's degree,free/reduced,completed,58,57,53,56.0,Fail,56.0,7.0,math score,writing score,4,1,1,22.120965049112378,95.78299880890373,1,1,0,0.0,0.692
female,group C,associate's degree,standard,none,66,77,73,72.0,Pass,72.0,31.0,reading score,math score,4,0,0,7.42472107505487,83.25167819211529,1,1,0,0.33496643615769417,0.7853463608872127
female,group D,high school,free/reduced,none,39,52,46,45.66666666666666,Fail,45.666666666666664,42.333333333333336,reading score,math score,2,0,1,5.1670869773081645,82.7170129091031,1,0,0,1.845659741817938,0.5168854114943906
male,group C,some high school,standard,none,64,58,51,57.66666666666666,Fail,57.666666666666664,42.333333333333336,math score,writing score,1,0,0,1.0424329278303892,80.6316869034362,1,1,0,1.8873662619312759,0.5985628552891529
female,group B,high school,free/reduced,completed,23,44,36,34.333333333333336,Fail,34.333333333333336,112.33333333333333,reading score,math score,2,1,1,13.682765475252717,92.41008181270719,1,0,0,0.6517983637458562,0.5040359311485468
male,group B,some college,free/reduced,completed,74,77,76,75.66666666666667,Pass,75.66666666666667,2.3333333333333335,reading score,math score,3,1,1,16.236307292811837,93.72593318854196,1,0,1,1.125481336229161,0.7669907672093469
female,group D,some high school,free/reduced,completed,40,65,64,56.333333333333336,Fail,56.333333333333336,200.33333333333331,reading score,math score,1,1,1,14.129608176187443,91.17772324120132,0,1,0,0.6764455351759735,0.6566633773897816
male,group E,master's degree,standard,none,90,85,84,86.33333333333333,Pass,86.33333333333333,10.333333333333332,math score,writing score,6,0,0,6.819672049589282,84.51388841681091,1,1,0,0.0,0.9043333333333332
male,group C,master's degree,standard,completed,91,85,85,87.0,Pass,87.0,12.0,math score,reading score,6,1,0,24.786593983671043,98.23825888209122,1,0,0,0.0,0.909
male,group D,high school,standard,none,64,54,50,56.0,Fail,56.0,52.0,math score,writing score,2,0,0,3.296562720735799,81.3377169267408,1,1,0,1.373245661465184,0.6155265799284053
female,group C,high school,standard,none,59,72,68,66.33333333333333,Pass,66.33333333333333,44.333333333333336,reading score,math score,2,0,0,5.361581939850919,81.10726958304166,1,0,0,1.877854608339167,0.659759207722275
male,group D,associate's degree,standard,none,80,75,69,74.66666666666667,Pass,74.66666666666667,30.333333333333332,math score,writing score,4,0,0,8.315266020594391,84.86985996244765,1,1,0,0.30260280075104706,0.8058152964085691
male,group C,master's degree,standard,none,71,67,67,68.33333333333333,Pass,68.33333333333333,5.333333333333334,math score,reading score,6,0,0,8.513049275543514,85.8528542913964,1,0,0,0.0,0.7783333333333332
female,group A,high school,standard,none,61,68,63,64.0,Pass,64.0,13.0,reading score,math score,2,0,0,7.608644804389819,82.69819603991735,1,0,1,2.846036079201653,0.5895097030843812
female,group E,some college,standard,none,87,85,93,88.33333333333333,Pass,88.33333333333333,17.333333333333332,writing score,reading score,3,0,0,3.60468195930276,82.65019142317477,0,0,1,2.3469961715365044,0.7876336128326062
male,group E,some high school,standard,none,82,67,61,70.0,Pass,70.0,117.0,math score,writing score,1,0,0,4.180118513818868,80.66827858850772,0,0,1,3.3866344282298457,0.6014048166861716
male,group C,some high school,standard,none,62,64,55,60.333333333333336,Pass,60.333333333333336,22.333333333333336,reading score,writing score,1,0,0,5.218250311327047,81.33644219246987,1,0,1,3.3732711561506026,0.5344823250407147
female,group B,bachelor's degree,standard,none,97,97,96,96.66666666666669,Pass,96.66666666666667,0.3333333333333333,math score,writing score,5,0,0,7.3102531127949915,85.24454815820036,1,0,1,1.2951090368359928,0.9045445255292935
male,group B,some college,free/reduced,none,75,68,65,69.33333333333333,Pass,69.33333333333333,26.333333333333332,math score,writing score,3,0,1,7.870779059348891,82.06758737717107,1,0,0,1.3586482524565788,0.7096728150042286
female,group C,bachelor's degree,standard,none,65,79,81,75.0,Pass,75.0,76.0,writing score,math score,5,0,0,8.644359088322366,86.10191999293222,1,0,1,1.2779616001413556,0.7538327667616993
male,group B,high school,standard,completed,52,49,46,49.0,Fail,49.0,9.0,math score,writing score,2,1,0,15.363972749078624,92.022227276979,0,0,0,0.6595554544604201,0.6062706202940791
male,group C,associate's degree,free/reduced,none,87,73,72,77.33333333333333,Pass,77.33333333333333,70.33333333333334,math score,writing score,4,0,1,8.7147513084958,84.41725192896128,0,0,1,1.8116549614207744,0.7404457392362214
female,group C,associate's degree,standard,none,53,62,53,56.0,Fail,56.0,27.0,reading score,math score,4,0,0,7.200168222451305,83.84359335282633,1,0,1,1.8231281329434734,0.5904734869606846
female,group E,master's degree,free/reduced,none,81,86,87,84.66666666666667,Pass,84.66666666666667,10.333333333333332,writing score,math score,6,0,1,13.916301470667385,87.97225390290804,1,1,0,0.0,0.8926666666666667
male,group D,bachelor's degree,free/reduced,completed,39,42,38,39.66666666666666,Fail,39.666666666666664,4.333333333333333,reading score,writing score,5,1,1,23.476440054204232,96.64781357841525,1,1,0,0.0,0.5776666666666667
female,group C,some college,standard,completed,71,71,80,74.0,Pass,74.0,27.0,writing score,math score,3,1,0,18.15031689677672,93.62816646547316,1,1,0,0.0,0.8180000000000001
male,group C,associate's degree,standard,none,97,93,91,93.66666666666669,Pass,93.66666666666667,9.333333333333332,math score,writing score,4,0,0,11.017287793458074,82.42160550958585,1,0,1,1.8515678898082832,0.852556398051429
male,group D,some college,standard,completed,82,82,88,84.0,Pass,84.0,12.0,writing score,math score,3,1,0,12.923050426935635,94.01656158571221,1,1,1,0.6196687682857558,0.8534918334336454
male,group C,high school,free/reduced,none,59,53,52,54.66666666666666,Fail,54.666666666666664,14.333333333333336,math score,writing score,2,0,1,5.193960405894426,82.34202596106581,0,0,2,3.8531594807786838,0.468091596928566
male,group B,associate's degree,standard,none,61,42,41,48.0,Fail,48.0,127.0,math score,writing score,4,0,0,9.36672935137171,84.7880966640172,1,0,0,0.8042380667196559,0.5912135227951865
male,group E,associate's degree,free/reduced,completed,78,74,72,74.66666666666667,Pass,74.66666666666667,9.333333333333332,math score,writing score,4,1,1,17.669973021261175,93.4519313616155,1,0,1,0.6309613727676902,0.7875296365906849
male,group C,associate's degree,free/reduced,none,49,51,51,50.333333333333336,Fail,50.333333333333336,1.3333333333333335,reading score,math score,4,0,1,8.407351926579892,85.51711822462802,1,1,0,0.2896576355074396,0.6362028545277632
male,group B,high school,standard,none,59,58,47,54.66666666666666,Fail,54.666666666666664,44.333333333333336,math score,writing score,2,0,0,3.2569875844852696,82.45074320046972,1,0,2,3.8509851359906055,0.46821268202428135
female,group C,some college,standard,completed,70,72,76,72.66666666666667,Pass,72.66666666666667,9.333333333333332,writing score,math score,3,1,0,15.039410669041475,91.83777139958758,1,0,0,0.16324457200824838,0.7995758891896966
male,group B,associate's degree,standard,completed,82,84,78,81.33333333333333,Pass,81.33333333333333,9.333333333333332,reading score,writing score,4,1,0,12.538265956997396,93.63111213762465,1,0,0,0.0,0.8693333333333333
male,group E,associate's degree,free/reduced,none,90,90,82,87.33333333333333,Pass,87.33333333333333,21.333333333333332,math score,writing score,4,0,1,8.97470333388148,85.54552144784057,0,1,0,0.28908957104318866,0.8952344889494995
female,group C,bachelor's degree,free/reduced,none,43,62,61,55.333333333333336,Fail,55.333333333333336,114.33333333333334,reading score,math score,5,0,1,12.744712932428119,82.7359835084869,1,0,1,1.345280329830262,0.6124172490054955
male,group C,some college,free/reduced,none,80,64,66,70.0,Pass,70.0,76.0,math score,reading score,3,0,1,7.6838422992031,84.38424985892615,0,0,3,4.312315002821477,0.5498554388732232
male,group D,some college,standard,none,81,82,84,82.33333333333333,Pass,82.33333333333333,2.3333333333333335,writing score,math score,3,0,0,4.720241585342951,83.53748770495869,1,0,0,1.3292502459008262,0.8023099336696587
male,group C,some high school,standard,none,57,61,54,57.333333333333336,Fail,57.333333333333336,12.333333333333332,reading score,writing score,1,0,0,2.72760950665885,81.13137597764337,0,0,0,2.3773724804471326,0.5689420143832302
female,group D,some high school,standard,none,59,72,80,70.33333333333333,Pass,70.33333333333333,112.33333333333334,writing score,math score,1,0,0,2.950473632215898,80.77055925648799,1,0,2,4.3845888148702405,0.5481639820731703
female,group D,associate's degree,standard,none,64,76,74,71.33333333333333,Pass,71.33333333333333,41.333333333333336,reading score,math score,4,0,0,6.2009308486012475,82.9951671549567,1,0,0,0.8400966569008659,0.7525499599379453
male,group C,bachelor's degree,standard,completed,63,64,66,64.33333333333333,Pass,64.33333333333333,2.3333333333333335,writing score,math score,5,1,0,24.727762701165915,97.21029109744298,1,1,1,0.0,0.7503333333333333
